,prediction,image_id,x_top_left,y_top_left,x_bottom_right,y_bottom_right
363,person,/content/drive/My Drive/Savour/whole/miss La Tomatina festival....jpg,144.00115966796875,219.2816619873047,471.46783447265625,473.5740966796875
364,person,/content/drive/My Drive/Savour/whole/miss La Tomatina festival....jpg,730.1653442382812,19.678686141967773,845.0,364.5345764160156
365,person,/content/drive/My Drive/Savour/whole/miss La Tomatina festival....jpg,416.806640625,65.97064971923828,532.8841552734375,414.2176513671875
366,person,/content/drive/My Drive/Savour/whole/miss La Tomatina festival....jpg,283.7175598144531,37.935306549072266,450.080322265625,284.97564697265625
367,person,/content/drive/My Drive/Savour/whole/miss La Tomatina festival....jpg,454.9998474121094,0.0,552.0927124023438,104.96912384033203
368,person,/content/drive/My Drive/Savour/whole/miss La Tomatina festival....jpg,683.4797973632812,81.23580169677734,737.4182739257812,191.2456512451172
369,person,/content/drive/My Drive/Savour/whole/miss La Tomatina festival....jpg,267.48028564453125,9.334426879882812,345.8029479980469,175.68446350097656
370,person,/content/drive/My Drive/Savour/whole/miss La Tomatina festival....jpg,609.0900268554688,21.342166900634766,831.2975463867188,456.4389343261719
371,person,/content/drive/My Drive/Savour/whole/miss La Tomatina festival....jpg,584.640625,12.638687133789062,731.9073486328125,299.8627624511719
372,person,/content/drive/My Drive/Savour/whole/miss La Tomatina festival....jpg,584.9453125,33.998165130615234,678.5707397460938,146.395751953125
373,person,/content/drive/My Drive/Savour/whole/miss La Tomatina festival....jpg,6.161948204040527,8.03266429901123,236.1177215576172,263.5232238769531
374,person,/content/drive/My Drive/Savour/whole/miss La Tomatina festival....jpg,258.06903076171875,9.892148971557617,344.994140625,310.49334716796875
375,person,/content/drive/My Drive/Savour/whole/miss La Tomatina festival....jpg,558.266845703125,21.814069747924805,703.1314086914062,177.68739318847656
376,person,/content/drive/My Drive/Savour/whole/miss La Tomatina festival....jpg,450.93072509765625,0.0,593.1203002929688,162.51177978515625
377,person,/content/drive/My Drive/Savour/whole/Mike Kai - Takanakuy _ LensCulture.jpg,63.23270034790039,57.84209442138672,494.91729736328125,662.0697021484375
378,person,/content/drive/My Drive/Savour/whole/Mike Kai - Takanakuy _ LensCulture.jpg,461.87060546875,122.95257568359375,845.658935546875,659.9960327148438
379,person,/content/drive/My Drive/Savour/whole/Mike Kai - Takanakuy _ LensCulture.jpg,831.2898559570312,365.1845703125,999.9999389648438,643.14111328125
380,person,/content/drive/My Drive/Savour/whole/Mike Kai - Takanakuy _ LensCulture.jpg,0.07533150166273117,347.5483093261719,104.6346435546875,541.6398315429688
381,person,/content/drive/My Drive/Savour/whole/Mike Kai - Takanakuy _ LensCulture.jpg,741.9777221679688,288.09967041015625,869.4798583984375,546.4550170898438
382,person,/content/drive/My Drive/Savour/whole/Mike Kai - Takanakuy _ LensCulture.jpg,2.9122743606567383,485.79498291015625,120.39734649658203,664.91796875
383,person,/content/drive/My Drive/Savour/whole/Mike Kai - Takanakuy _ LensCulture.jpg,61.010990142822266,329.6573486328125,140.21340942382812,442.2675476074219
384,person,/content/drive/My Drive/Savour/whole/Mike Kai - Takanakuy _ LensCulture.jpg,848.61083984375,268.94891357421875,956.75537109375,458.2342834472656
385,person,/content/drive/My Drive/Savour/whole/Mike Kai - Takanakuy _ LensCulture.jpg,909.08642578125,264.4074401855469,958.1417846679688,344.4791564941406
386,person,/content/drive/My Drive/Savour/whole/Mike Kai - Takanakuy _ LensCulture.jpg,659.1044921875,246.32850646972656,771.6712646484375,391.26416015625
387,person,/content/drive/My Drive/Savour/whole/Mike Kai - Takanakuy _ LensCulture.jpg,645.6072387695312,239.58786010742188,664.1119384765625,279.42926025390625
388,person,/content/drive/My Drive/Savour/whole/Mike Kai - Takanakuy _ LensCulture.jpg,949.3231201171875,308.88775634765625,999.2177734375,461.0844421386719
389,person,/content/drive/My Drive/Savour/whole/Biggest Food Fight....jpg,71.58564758300781,61.48603820800781,151.05165100097656,252.04225158691406
390,person,/content/drive/My Drive/Savour/whole/6_978 Food Fight Photos and Premium... (1).jpg,5.287831783294678,106.84068298339844,343.4481506347656,603.1673583984375
391,person,/content/drive/My Drive/Savour/whole/6_978 Food Fight Photos and Premium... (1).jpg,331.021240234375,142.61863708496094,595.0652465820312,594.759521484375
392,person,/content/drive/My Drive/Savour/whole/6_978 Food Fight Photos and Premium... (1).jpg,199.38514709472656,131.66766357421875,441.98077392578125,570.985107421875
393,chair,/content/drive/My Drive/Savour/whole/6_978 Food Fight Photos and Premium... (1).jpg,0.7063588500022888,296.88067626953125,50.662113189697266,540.5185546875
394,person,/content/drive/My Drive/Savour/whole/6_978 Food Fight Photos and Premium... (1).jpg,281.7161865234375,121.82099151611328,443.8277893066406,382.8218078613281
395,person,/content/drive/My Drive/Savour/whole/Scooper - Undefined News_ FOOD FIGHT....jpg,323.78338623046875,13.526397705078125,626.0404663085938,320.0
396,person,/content/drive/My Drive/Savour/whole/Scooper - Undefined News_ FOOD FIGHT....jpg,28.109750747680664,57.50981140136719,385.34039306640625,319.4311828613281
397,person,/content/drive/My Drive/Savour/whole/Scooper - Undefined News_ FOOD FIGHT....jpg,213.03257751464844,30.374818801879883,370.05572509765625,301.6312561035156
398,car,/content/drive/My Drive/Savour/whole/Scooper - Undefined News_ FOOD FIGHT....jpg,0.0,17.05370330810547,27.066465377807617,47.93855285644531
